time,seconds_elapsed,z,y,x
1675434280850710300,3.180710205078125,-0.0037398338317871094,0.0515594482421875,0.06593483686447144
1675434280860598000,3.190597900390625,-0.004137516021728516,0.04913139343261719,0.05733421444892883
1675434280870485500,3.200485595703125,-0.03442239761352539,0.015764236450195312,0.07332843542098999
1675434280880373200,3.210373291015625,-0.06924247741699219,-0.002117156982421875,0.044488370418548584
1675434280890261000,3.220260986328125,-0.09289216995239258,-0.02673625946044922,0.008733183145523071
1675434280900148700,3.230148681640625,-0.12742280960083008,-0.09529590606689453,0.005502611398696899
1675434280910067000,3.24006689453125,-0.12810993194580078,-0.09635543823242188,-0.09956896305084229
1675434280919954700,3.24995458984375,-0.10690021514892578,-0.03716850280761719,-0.13715746998786926
1675434280929842200,3.25984228515625,-0.10867929458618164,0.06000995635986328,-0.06065857410430908
1675434280939730000,3.26972998046875,-0.10707235336303711,0.037926673889160156,0.04532924294471741
1675434280949617700,3.27961767578125,-0.0999593734741211,-0.012989044189453125,0.10890528559684753
1675434280959505400,3.28950537109375,-0.0779256820678711,-0.041713714599609375,0.06583282351493835
1675434280969393200,3.29939306640625,-0.04573488235473633,-0.10876274108886719,-0.01247948408126831
1675434280979280600,3.30928076171875,-0.1000523567199707,-0.11343002319335938,-0.11654910445213318
1675434280989168400,3.31916845703125,-0.08995389938354492,-0.06386661529541016,-0.20008620619773865
1675434280999086600,3.329086669921875,-0.0627589225769043,0.0015363693237304688,-0.20874249935150146
1675434281008974300,3.338974365234375,-0.028334617614746094,0.027235984802246094,-0.1528901755809784
